ANO,ENTIDAD,CLAVE MARCO GEOESTADISTICO NAL,LEY,CONCEPTO,TIPO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE
2017,MICHOACAN,16,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",1,0,0,1,2,2,1,3,1,2,1,1
2017,MICHOACAN,16,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,22,36,6,0,8,6,6,6,5,6,3,2
2017,MORELOS,17,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),6,3,4,11,2,4,2,5,0,5,0,3
2017,MORELOS,17,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),1,0,0,0,1,1,1,2,0,0,0,0
2017,MORELOS,17,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),40,14,16,14,11,19,13,21,9,14,13,11
2017,MORELOS,17,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0
2017,MORELOS,17,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),22,17,22,28,16,22,17,27,19,18,18,23
2017,MORELOS,17,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,0,0,0,0,0,0,0,0,0,0
2017,MORELOS,17,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,0,0,0,2,0,0,0,1,0,0
2017,MORELOS,17,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,1,0,0,1,0,0,0,0,0,0
2017,MORELOS,17,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0,0,0,0,0
2017,MORELOS,17,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1,0,3,1,2,1,2,0,1,0,1,0
2017,MORELOS,17,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",1,1,2,1,1,0,3,0,0,0,1,0
2017,MORELOS,17,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,8,21,18,8,1,7,9,5,6,4,4,3
2017,NAYARIT,18,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),0,3,3,4,1,1,1,4,1,1,3,4
2017,NAYARIT,18,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,0,0,0,0,0,0,0,2,0
2017,NAYARIT,18,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),0,0,0,1,0,1,0,0,2,1,2,1
2017,NAYARIT,18,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,1,0,0,0,0,0,0,0,0,0,0
2017,NAYARIT,18,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),3,4,4,2,4,7,7,7,9,12,14,8
2017,NAYARIT,18,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,0,0,0,0,0,0,0,0,0,0
2017,NAYARIT,18,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,0,0,0,0,0,0,0,0,0,0
2017,NAYARIT,18,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,2,0,0,0,0,0,0,0,0,1,0
2017,NAYARIT,18,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0,0,0,0,0
2017,NAYARIT,18,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1,0,0,0,0,0,0,0,0,0,0,0
2017,NAYARIT,18,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,0,0,1,1,0,0,0,0,0,0,0
2017,NAYARIT,18,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,12,20,2,8,7,7,5,6,7,3,1,3
2017,NUEVO LEON,19,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),7,12,18,24,9,11,18,10,14,9,10,9
2017,NUEVO LEON,19,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),8,4,3,1,3,17,2,13,15,18,11,10
2017,NUEVO LEON,19,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),1,4,6,2,4,4,6,4,2,6,5,6
2017,NUEVO LEON,19,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,1,0,0,0,0,0,0,0,0
2017,NUEVO LEON,19,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),30,25,35,31,41,47,38,32,14,33,30,22
2017,NUEVO LEON,19,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,10,5,5,3,8,8,5,9,6,11,10,6
2017,NUEVO LEON,19,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,1,0,1,4,0,1,0,0,1,0
2017,NUEVO LEON,19,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,1,2,2,0,0,1,1,0,0,1,0,0
2017,NUEVO LEON,19,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0,0,1,0,0
2017,NUEVO LEON,19,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,1,0,0,0,0,0,1
2017,NUEVO LEON,19,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",5,8,7,18,3,15,5,1,3,4,6,2
2017,NUEVO LEON,19,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,32,39,35,23,18,31,33,18,18,11,10,17
2017,OAXACA,20,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),2,4,4,5,10,4,7,5,1,3,4,6
2017,OAXACA,20,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,1,0,0,0,0,0,0,0,0,0,0
2017,OAXACA,20,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),56,17,40,19,22,16,14,18,37,20,51,71
2017,OAXACA,20,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,1,0,0,0,0,0,1,0,0,0
2017,OAXACA,20,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),27,46,62,52,53,46,59,56,46,53,44,27
2017,OAXACA,20,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,5,2,3,3,5,8,5,7,3,3,4,2
2017,OAXACA,20,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,1,1,1,2,2,0,2,1,1,0,0,0
2017,OAXACA,20,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,1,1,0,0,1,0,1,1
2017,OAXACA,20,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0,0,0,0,0
2017,OAXACA,20,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,1,0,0,0,0,0,0,0,1
2017,OAXACA,20,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,0,2,1,3,0,2,1,0,1,1,0
2017,OAXACA,20,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,16,20,45,39,27,17,15,12,12,12,11,18
2017,PUEBLA,21,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),3,6,13,15,4,8,21,32,10,6,2,15
2017,PUEBLA,21,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),1,0,0,4,1,1,2,1,0,1,3,0
2017,PUEBLA,21,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),19,4,8,4,13,8,11,16,8,12,15,6
2017,PUEBLA,21,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,1,0,0,0
2017,PUEBLA,21,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),16,39,45,26,45,38,38,30,28,42,34,32
2017,PUEBLA,21,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,1,2,3,0,0,0,0,0,0,1
2017,PUEBLA,21,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,2,2,1,0,3,1,0,0,3,1,2
2017,PUEBLA,21,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,2,3,2,1,4,0,0,1,1,0,0,1
2017,PUEBLA,21,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0,0,0,0,0
2017,PUEBLA,21,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0,1,0,0,0,0
2017,PUEBLA,21,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",1,3,2,1,7,0,3,2,1,0,2,2
2017,PUEBLA,21,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,6,28,6,7,11,12,11,12,6,10,7,8
2017,QUERETARO,22,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),4,4,3,11,4,2,2,7,5,3,9,6
2017,QUERETARO,22,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),1,2,4,3,4,3,2,6,9,4,2,1
2017,QUERETARO,22,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),0,2,1,0,2,3,9,8,11,11,8,8
2017,QUERETARO,22,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,1,3,0,0,0,0,0,0,0,0,0
2017,QUERETARO,22,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),30,23,26,22,19,22,17,19,17,25,20,25
2017,QUERETARO,22,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,0,0,1,0,0,0,0,0,0,0
2017,QUERETARO,22,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,2,2,0,1,5,0,0,1,1,1,1
2017,QUERETARO,22,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,2,1,0,0,0,0,1,1,0
2017,QUERETARO,22,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,1,3,0,1,0,0,0,0
2017,QUERETARO,22,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0,0,0,0,2,0
2017,QUERETARO,22,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",62,55,47,38,45,32,31,43,40,41,38,34
2017,QUERETARO,22,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,7,19,13,10,8,13,8,9,13,9,4,7
2017,QUINTANA ROO,23,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),5,8,9,15,11,16,17,7,10,8,7,15
2017,QUINTANA ROO,23,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),1,0,5,0,0,1,4,3,0,0,1,1
2017,QUINTANA ROO,23,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),4,0,0,1,0,0,0,0,0,0,0,1
2017,QUINTANA ROO,23,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0
2017,QUINTANA ROO,23,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),14,8,6,6,18,13,10,9,15,13,13,13
2017,QUINTANA ROO,23,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,1,0,0,0,0,1,1,1,0,1
2017,QUINTANA ROO,23,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,4,2,2,5,8,2,3,2,2,1,1,8
2017,QUINTANA ROO,23,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,4,0,0,0,1,0,1,0,0
2017,QUINTANA ROO,23,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0,0,0,0,0
2017,QUINTANA ROO,23,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,1,0,0,0,0,0,1,0,0,0,0
2017,QUINTANA ROO,23,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,0,2,1,2,3,0,1,3,1,2,1
2017,QUINTANA ROO,23,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,8,8,18,4,6,7,7,18,12,10,10,12
2017,SAN LUIS POTOSI,24,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),2,10,8,7,12,10,4,7,7,4,2,1
2017,SAN LUIS POTOSI,24,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,2,0,0,0,0,1,0,1,0,0
2017,SAN LUIS POTOSI,24,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),2,3,2,2,8,3,1,5,4,4,5,8
2017,SAN LUIS POTOSI,24,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0
2017,SAN LUIS POTOSI,24,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),13,20,22,37,21,24,24,29,29,41,35,24
2017,SAN LUIS POTOSI,24,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,1,0,2,0,1,0,0,2,0,3,0,0
2017,SAN LUIS POTOSI,24,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,0,0,1,1,2,0,0,0,0,0
2017,SAN LUIS POTOSI,24,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,2,7,0,0,0,0,0,0,0,0,0,0
2017,SAN LUIS POTOSI,24,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0,0,0,0,0
2017,SAN LUIS POTOSI,24,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1,0,0,0,0,0,0,0,0,0,0,0
2017,SAN LUIS POTOSI,24,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",1,0,1,0,1,1,1,2,0,0,1,0
2017,SAN LUIS POTOSI,24,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,8,4,4,2,1,2,5,10,5,8,5,3
2017,SINALOA,25,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),9,6,5,7,10,6,10,3,5,5,12,6
2017,SINALOA,25,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),1,2,1,0,2,1,3,1,1,1,3,3
2017,SINALOA,25,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),4,1,1,2,1,0,0,1,1,1,2,2
2017,SINALOA,25,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,1,0,0,0,0,1,0,0
2017,SINALOA,25,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),61,43,64,75,71,74,66,59,42,37,41,48
2017,SINALOA,25,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,0,0,0,0,0,0,0,0,0,0
2017,SINALOA,25,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,4,8,2,4,7,1,0,5,0,1,1,1
2017,SINALOA,25,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,1,0,1,0,0,0,1,0,0
2017,SINALOA,25,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,1,0,1,0,0,1,0,1,1,0,0
2017,SINALOA,25,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,1,0,3,0,0,0,0,0,0,1,0,1
2017,SINALOA,25,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",2,0,0,1,2,0,2,0,0,0,0,1
2017,SINALOA,25,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,5,14,11,7,5,12,7,6,4,5,5,2
2017,SONORA,26,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),33,43,27,33,47,20,25,30,33,28,24,16
2017,SONORA,26,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),5,3,3,2,1,1,0,1,2,4,0,1
2017,SONORA,26,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),5,1,1,2,0,3,6,17,5,1,2,1
2017,SONORA,26,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,2,0,0,0,0,0
2017,SONORA,26,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),34,44,47,28,44,32,44,38,42,57,45,43
2017,SONORA,26,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,1,0,1,1,0,0,1,0,1,0,1,1
2017,SONORA,26,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,8,14,28,14,27,18,17,14,15,18,15,21
2017,SONORA,26,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,1,0,0,1,0,1,0,0,0,0
2017,SONORA,26,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,1,0,0,0,1,1,0,0,0
2017,SONORA,26,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,1,0,0,0,0,0,0,1,0
2017,SONORA,26,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",4,1,3,8,1,1,2,0,0,0,0,0
2017,SONORA,26,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,18,28,17,19,10,24,7,8,7,5,7,10
2017,TABASCO,27,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),4,1,3,5,4,7,1,2,1,3,3,0
2017,TABASCO,27,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),2,0,1,1,1,0,1,0,1,1,10,2
2017,TABASCO,27,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),12,4,12,6,4,8,9,12,20,23,6,13
2017,TABASCO,27,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0
2017,TABASCO,27,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),11,16,16,12,14,8,17,12,18,15,24,8
2017,TABASCO,27,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,7,4,2,1,1,4,7,5,5,3,4,2
2017,TABASCO,27,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,14,10,3,2,6,2,7,3,3,3,3,2
